,Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit,Profit_Margin,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Customer_Segment,Device_Type,age
11638,ORD108306,2025-03-16,CUST10621,Neha Pillai,Male,25.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,572.14,6.8,1600.21,1408.6,191.61,11.97,Credit Card,Delivered,5,3.9,Corporate,Mobile App,25
11639,ORD112106,2025-09-21,CUST11763,Yash Rao,Male,39.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,2006.07,32.4,1356.84,1198.2,158.64,11.69,Upi,Delivered,5,4.3,Regular,Mobile App,39
11640,ORD108348,2025-03-19,CUST12677,Karan Shah,Male,53.0,46-60,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,2,839.6,4.9,1596.18,1514.35,81.83,5.13,Debit Card,Delivered,5,3.7,Premium,Desktop,53
11641,ORD104844,2024-10-07,CUST10197,Diya Das,Female,24.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,4,1113.94,28.2,3200.98,3891.74,-690.76,-21.58,Upi,Delivered,3,4.9,Regular,Mobile App,24
11642,ORD105960,2024-11-12,CUST11331,Meera Pillai,Female,20.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1005,Lenovo Ideapad Slim 3,Electronics,Laptops,1,42030.59,32.6,28332.77,34540.24,-6207.47,-21.91,Debit Card,Delivered,4,4.3,Budget,Mobile App,20
11643,ORD108415,2025-03-23,CUST13356,Yash Chauhan,Male,44.0,36-45,Ludhiana,Punjab,North,30.901,75.8573,P1018,Puma Running Shoes,Fashion,Footwear,1,2493.51,8.4,2283.29,1579.6,-501.79,-21.98,Upi,Returned,6,4.0,Budget,Desktop,44
11644,ORD105599,2024-10-30,CUST13254,Gaurav Shah,Male,54.0,46-60,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1059,Amar Chitra Katha Box Set,Books,Children'S Books,1,1393.63,16.4,1164.89,955.69,209.2,17.96,Upi,Delivered,7,3.4,Corporate,Mobile App,54
11645,ORD105762,2024-11-05,CUST12388,Pranav Patil,Male,23.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,2,753.28,13.1,1309.83,755.82,554.01,42.3,Upi,Delivered,3,5.0,Premium,Mobile App,23
11646,ORD107700,2025-02-07,CUST10440,Shruti Bose,Female,46.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1018,Puma Running Shoes,Fashion,Footwear,3,5422.56,21.7,12743.38,10747.76,1995.62,15.66,Credit Card,Delivered,2,4.5,Premium,Desktop,46
11647,ORD113931,2025-11-18,CUST12704,Deepak Menon,Male,32.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1022,Hidesign Leather Handbag,Fashion,Bags,2,2996.44,17.5,4946.61,3796.58,1150.03,23.25,Upi,Delivered,8,4.3,Budget,Mobile App,32
11648,ORD104132,2024-09-08,CUST13359,Aditi Pandey,Male,28.0,26-35,Nagpur,Maharashtra,West,21.1458,79.0882,P1038,Fogg Body Spray,Beauty,Fragrances,2,457.87,15.2,776.56,505.73,270.83,34.88,Upi,Delivered,7,4.4,Premium,Mobile App,28
11649,ORD108835,2025-04-14,CUST13226,Sameer Menon,Female,19.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,13307.55,7.2,12349.49,9290.65,3058.84,24.77,Upi,Delivered,2,4.5,Budget,Mobile App,19
11650,ORD101762,2024-04-27,CUST13582,Sanjana Pillai,Male,33.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1032,Cetaphil Moisturiser,Beauty,Skincare,2,1302.59,6.7,2430.84,1498.15,932.69,38.37,Upi,Delivered,2,5.0,Premium,Mobile App,33
11651,ORD112636,2025-10-09,CUST11392,Anil Khan,Female,41.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,2,1298.06,14.2,2227.02,2379.39,-152.37,-6.84,Credit Card,Delivered,3,5.0,Regular,Mobile App,41
11652,ORD112373,2025-10-02,CUST11713,Tanvi Bhat,Male,24.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,2,1960.96,21.3,3085.43,2666.38,419.05,13.58,Debit Card,Delivered,5,4.0,Budget,Mobile Web,24
11653,ORD104213,2024-09-12,CUST10024,Priya Sheikh,Female,40.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,2,3736.66,26.8,5469.08,4422.45,1046.63,19.14,Upi,Delivered,3,4.4,Regular,Desktop,40
11654,ORD104044,2024-09-05,CUST11907,Rajesh Mehta,Male,26.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,493.3,14.6,1263.74,1270.52,-6.78,-0.54,Upi,Delivered,5,4.1,Regular,Mobile App,26
11655,ORD111649,2025-09-03,CUST12104,Ritu Gill,Female,28.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,26147.46,14.4,22382.88,22214.2,168.68,0.75,Net Banking,Delivered,3,4.6,Regular,Mobile App,28
11656,ORD100531,2024-02-07,CUST12165,Aditya Sheikh,Male,27.0,26-35,Guwahati,Assam,Northeast,26.1445,91.7362,P1047,Kore Dumbbell Set 20Kg,Sports,Fitness Equipment,2,1699.15,18.9,2756.47,2504.97,251.5,9.12,Cash On Delivery,Delivered,5,4.2,Regular,Desktop,27
11657,ORD110783,2025-07-26,CUST10813,Shruti Bhat,Female,21.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1035,Lakme Absolute Lipstick,Beauty,Makeup,2,577.17,9.7,1041.86,556.45,485.41,46.59,Credit Card,Delivered,2,5.0,Premium,Mobile App,21
11658,ORD114514,2025-12-10,CUST13074,Shruti Yadav,Male,46.0,46-60,Chandigarh,Chandigarh,North,30.7333,76.7794,P1005,Lenovo Ideapad Slim 3,Electronics,Laptops,1,38223.94,12.2,33557.18,32354.69,1202.49,3.58,Cash On Delivery,Shipped,4,4.0,Regular,Desktop,46
11659,ORD105125,2024-10-15,CUST10159,Deepak Yadav,Female,38.0,36-45,Surat,Gujarat,West,21.1702,72.8311,P1007,Sony Wh-Ch520,Electronics,Headphones,1,3794.28,23.0,2921.19,2806.7,114.49,3.92,Cash On Delivery,Delivered,3,3.8,Budget,Mobile App,38
11660,ORD103955,2024-09-01,CUST12228,Tanvi Deshmukh,Male,47.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1038,Fogg Body Spray,Beauty,Fragrances,3,502.19,21.7,1179.29,814.9,364.39,30.9,Credit Card,Delivered,4,4.7,Premium,Desktop,47
11661,ORD111823,2025-09-10,CUST10044,Rohan Singh,Male,44.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,1,10516.75,26.4,7739.59,7722.56,17.03,0.22,Cash On Delivery,Delivered,8,4.2,Premium,Mobile App,44
11662,ORD107815,2025-02-14,CUST10700,Vivaan Verma,Female,40.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1044,Haldiram Namkeen Combo,Grocery,Snacks,6,396.28,8.6,2173.41,2005.89,167.52,7.71,Upi,Delivered,5,3.8,Premium,Desktop,40
11663,ORD110714,2025-07-22,CUST13099,Tanvi Gupta,Female,30.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1027,Milton Steel Casserole,Home & Furniture,Kitchenware,1,1469.91,12.5,1286.91,1003.66,-273.09,-21.22,Cash On Delivery,Returned,2,3.4,Budget,Mobile App,30
11664,ORD105064,2024-10-13,CUST10640,Aarav Khan,Female,27.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1056,Atomic Habits,Books,Non-Fiction,3,627.22,14.4,1611.51,1354.58,-249.67,-15.49,Upi,Returned,2,3.6,Premium,Desktop,27
11665,ORD111244,2025-08-17,CUST12028,Aarav Joshi,Female,20.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1018,Puma Running Shoes,Fashion,Footwear,2,4066.1,18.3,6645.01,5270.44,1374.57,20.69,Debit Card,Delivered,5,3.6,Premium,Mobile App,20
11666,ORD109523,2025-05-21,CUST11707,Nikhil Deshmukh,Female,21.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1052,Sg Cricket Kit,Sports,Outdoor Gear,1,6170.64,19.1,4993.99,4668.55,325.44,6.52,Upi,Delivered,2,5.0,Budget,Mobile App,21
11667,ORD113012,2025-10-20,CUST11730,Zoya Joshi,Male,56.0,46-60,Nagpur,Maharashtra,West,21.1458,79.0882,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,3,2429.7,26.8,5338.88,4181.33,1157.55,21.68,Upi,Delivered,4,4.6,Regular,Mobile Web,56
11668,ORD111330,2025-08-21,CUST13262,Amit Pandey,Female,48.0,46-60,Chennai,Tamil Nadu,South,13.0827,80.2707,P1019,Titan Neo Analog Watch,Fashion,Watches,1,7291.21,15.3,6174.59,4429.91,1744.68,28.26,Cash On Delivery,Delivered,3,4.4,Premium,Mobile App,48
11669,ORD105721,2024-11-03,CUST11169,Priya Menon,Male,53.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1023,Nilkamal Study Table,Home & Furniture,Furniture,2,59600.17536055952,28.9,7400.67,7398.26,-1800.86,-24.33,Net Banking,Returned,3,2.9,Premium,Mobile App,53
11670,ORD100224,2024-01-16,CUST10036,Sameer Reddy,Male,50.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,1,435.35,0.0,435.35,372.11,63.24,14.53,Wallet,Delivered,3,5.0,Corporate,Mobile App,50
11671,ORD114766,2025-12-21,CUST13296,Aarav Gill,Male,41.0,36-45,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1043,Bru Instant Coffee 200G,Grocery,Beverages,3,419.33,12.1,1105.83,1038.48,67.35,6.09,Upi,Delivered,3,4.1,Budget,Desktop,41
11672,ORD107908,2025-02-21,CUST10589,Kabir Reddy,Male,30.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1043,Bru Instant Coffee 200G,Grocery,Beverages,3,545.15,13.3,1418.36,1432.3,-13.94,-0.98,Upi,Delivered,3,4.5,Premium,Desktop,30
11673,ORD114689,2025-12-18,CUST13013,Sneha Naidu,Male,18.0,18-25,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1043,Bru Instant Coffee 200G,Grocery,Beverages,1,427.6,0.0,427.6,360.22,67.38,15.76,Cash On Delivery,Delivered,5,3.7,Regular,Mobile App,18
11674,ORD111397,2025-08-24,CUST10056,Pranav Pillai,Male,24.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1018,Puma Running Shoes,Fashion,Footwear,2,3291.91,18.4,5369.19,4342.63,1026.56,19.12,Credit Card,Delivered,3,4.6,Regular,Mobile App,24
11675,ORD112134,2025-09-22,CUST12086,Diya Gupta,Male,36.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1057,Ncert Class 12 Bundle,Books,Academic,2,834.23,32.1,1132.95,1251.54,-118.59,-10.47,Credit Card,Delivered,2,3.9,Budget,Mobile App,36
11676,ORD101780,2024-04-28,CUST11324,Aditi Pillai,Female,18.0,18-25,Surat,Gujarat,West,21.1702,72.8311,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,5,243.96,1.8,1198.19,1059.17,-19.89,-1.66,Cash On Delivery,Cancelled,4,4.0,Premium,Mobile App,18
11677,ORD101026,2024-03-13,CUST12055,Pooja Singh,Male,28.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,2,1509.96,21.3,2376.71,1510.4,866.31,36.45,Wallet,Delivered,4,4.3,Premium,Mobile App,28
11678,ORD106569,2024-12-06,CUST10936,Vivaan Rao,Male,41.0,36-45,Bhubaneswar,Odisha,East,20.2961,85.8245,P1066,Voltas 1.5T Split Ac,Appliances,Air Conditioners,1,32412.62,0.0,32412.62,26550.54,5862.08,18.09,Emi,Shipped,4,4.3,Corporate,Mobile Web,41
11679,ORD103779,2024-08-23,CUST11223,Riya Sheikh,Female,29.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,20692.71,13.2,17958.66,16842.18,1116.48,6.22,Debit Card,Delivered,2,4.5,Premium,Mobile App,29
11680,ORD108274,2025-03-15,CUST11978,Riya Gill,Female,35.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,2,10765.16,20.2,17176.55,15415.68,1760.87,10.25,Upi,Delivered,3,4.5,Regular,Mobile App,35
11681,ORD113590,2025-11-07,CUST11806,Aditi Pandey,Female,18.0,18-25,Patna,Bihar,East,25.5941,85.1376,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,4,1777.05,17.3,5877.93,4103.22,1774.71,30.19,Emi,Delivered,6,3.9,Corporate,Mobile App,18
11682,ORD110223,2025-06-28,CUST10043,Sanjana Yadav,Female,39.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,3,3760.08,15.6,9515.64,6415.93,3099.71,32.57,Debit Card,Delivered,2,5.0,Premium,Mobile App,39
11683,ORD112247,2025-09-27,CUST13263,Yash Deshmukh,Male,36.0,36-45,Patna,Bihar,East,25.5941,85.1376,P1032,Cetaphil Moisturiser,Beauty,Skincare,3,714.39,27.3,1558.23,1190.0,368.23,23.63,Net Banking,Delivered,6,4.8,Budget,Mobile App,36
11684,ORD109985,2025-06-15,CUST11952,Neha Sharma,Male,22.0,18-25,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1056,Atomic Habits,Books,Non-Fiction,1,498.42,3.0,483.22,361.11,122.11,25.27,Cash On Delivery,Delivered,6,3.7,Regular,Desktop,22
11685,ORD102717,2024-06-24,CUST11665,Ishita Kaur,Male,28.0,26-35,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1050,Adidas Track Pants,Sports,Sportswear,1,1941.07,10.9,1729.09,1262.94,466.15,26.96,Debit Card,Delivered,4,4.6,Corporate,Mobile App,28
11686,ORD106207,2024-11-22,CUST10520,Meera Menon,Male,30.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1010,Apple Watch Se,Electronics,Smart Watches,1,25763.29,17.8,21178.26,22704.1,-1525.84,-7.2,Wallet,Delivered,7,4.7,Budget,Mobile App,30
11687,ORD112012,2025-09-18,CUST12868,Anjali Chatterjee,Female,34.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,1,4198.88,25.3,3137.22,2497.4,-556.07,-17.72,Wallet,Returned,4,2.5,Regular,Mobile Web,34
11688,ORD106994,2024-12-26,CUST13278,Kavya Chatterjee,Male,41.0,36-45,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1057,Ncert Class 12 Bundle,Books,Academic,2,830.77,1.1,1643.7,1324.28,319.42,19.43,Debit Card,Delivered,6,3.7,Corporate,Mobile App,41
11689,ORD110866,2025-07-29,CUST10394,Vivaan Pandey,Male,31.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1049,Nivia Football Jersey,Sports,Sportswear,1,1890.72,2.6,1841.07,1181.73,659.34,35.81,Upi,Delivered,4,4.2,Regular,Mobile App,31
11690,ORD103483,2024-08-06,CUST10085,Ananya Sharma,Male,38.0,36-45,Guwahati,Assam,Northeast,26.1445,91.7362,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,1402.74,1.3,1383.85,907.0,476.85,34.46,Upi,Delivered,9,4.3,Regular,Tablet,38
11691,ORD104654,2024-10-01,CUST10090,Ritu Banerjee,Male,47.0,46-60,Surat,Gujarat,West,21.1702,72.8311,P1011,Levi'S Slim Fit Jeans,Fashion,Men'S Clothing,1,1727.1,26.8,1264.02,975.38,-167.1,-13.22,Upi,Returned,7,3.4,Budget,Desktop,47
11692,ORD111694,2025-09-05,CUST12784,Nikhil Chauhan,Female,30.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1062,Ifb 6.5Kg Front Load,Appliances,Washing Machines,1,40413.35,23.2,31030.78,32414.24,-1383.46,-4.46,Credit Card,Delivered,4,4.2,Regular,Tablet,30
11693,ORD110756,2025-07-24,CUST13318,Imran Iyer,Female,43.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1022,Hidesign Leather Handbag,Fashion,Bags,1,5681.21,19.1,4595.56,3549.42,1046.14,22.76,Credit Card,Delivered,3,4.1,Regular,Mobile Web,43
11694,ORD103403,2024-08-02,CUST13451,Vivaan Pandey,Female,37.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,18033.36,1.5,17753.93,15443.46,2310.47,13.01,Credit Card,Delivered,3,5.0,Regular,Mobile Web,37
11695,ORD109887,2025-06-10,CUST12062,Tejas Gupta,Male,30.0,26-35,Mysuru,Karnataka,South,12.2958,76.6394,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,1,1364.76,15.6,1152.44,698.14,-12.19,-1.06,Cash On Delivery,Cancelled,4,4.4,Regular,Mobile Web,30
11696,ORD106254,2024-11-24,CUST12870,Siddharth Patil,Female,27.0,26-35,Jaipur,Rajasthan,North,26.9124,75.7873,P1055,India After Gandhi,Books,Non-Fiction,2,911.72,25.8,1352.25,1419.66,-67.41,-4.99,Debit Card,Delivered,7,4.5,Premium,Mobile App,27
11697,ORD110149,2025-06-24,CUST11727,Priya Chauhan,Female,18.0,18-25,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,2435.66,10.4,2183.04,1644.64,538.4,24.66,Upi,Delivered,4,4.1,Regular,Mobile App,18
11698,ORD105726,2024-11-03,CUST10662,Shruti Sheikh,Female,26.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1020,Fastrack Casual Watch,Fashion,Watches,1,2525.53,21.9,1971.53,1406.22,565.31,28.67,Cash On Delivery,Delivered,4,4.8,Premium,Mobile App,26
11699,ORD106795,2024-12-16,CUST10771,Sneha Gupta,Male,30.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1018,Puma Running Shoes,Fashion,Footwear,2,4008.69,17.2,6640.9,5173.39,1467.51,22.1,Upi,Delivered,2,4.5,Corporate,Mobile App,30
11700,ORD103870,2024-08-27,CUST12979,Nikhil Yadav,Female,44.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1012,Allen Solly Formal Shirt,Fashion,Men'S Clothing,1,2870.43,7.7,2650.62,1610.96,1039.66,39.22,Upi,Delivered,5,4.6,Premium,Desktop,44
11701,ORD105742,2024-11-04,CUST13310,Kabir Deshmukh,Male,31.0,26-35,Ludhiana,Punjab,North,30.901,75.8573,P1034,L'Oreal Hair Serum,Beauty,Haircare,3,552.11,15.7,1395.84,926.54,469.3,33.62,Wallet,Delivered,8,3.8,Regular,Desktop,31
11702,ORD112329,2025-10-01,CUST11054,Anil Nair,Male,33.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,2,3972.0,28.1,5710.86,4622.68,1088.18,19.05,Upi,Delivered,5,3.5,Regular,Desktop,33
11703,ORD105801,2024-11-06,CUST11652,Tanvi Verma,Male,33.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1020,Fastrack Casual Watch,Fashion,Watches,1,2438.91,15.7,2055.23,1372.64,-386.9,-18.83,Cash On Delivery,Returned,8,3.3,Budget,Mobile App,33
11704,ORD101379,2024-04-04,CUST12475,Manish Joshi,Female,54.0,46-60,Hyderabad,Telangana,South,17.385,78.4867,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,3,1108.53,0.0,3325.59,2985.67,-51.61,-1.55,Wallet,Cancelled,3,4.1,Regular,Mobile App,54
11705,ORD101552,2024-04-15,CUST11491,Deepak Patil,Male,27.0,26-35,Kochi,Kerala,South,9.9312,76.2673,P1043,Bru Instant Coffee 200G,Grocery,Beverages,3,517.44,4.9,1477.0,1304.8,172.2,11.66,Cash On Delivery,Delivered,6,4.4,Budget,Mobile App,27
11706,ORD103137,2024-07-18,CUST11123,Sunita Menon,Male,33.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1065,Ifb 25L Convection Oven,Appliances,Microwaves,1,12466.32,13.1,10838.93,9632.51,1206.42,11.13,Debit Card,Delivered,2,4.3,Regular,Tablet,33
11707,ORD108504,2025-03-27,CUST11619,Diya Bhat,Male,53.0,46-60,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1039,Aashirvaad Atta 10Kg,Grocery,Staples,2,684.8,1.4,1350.64,1219.42,131.22,9.72,Upi,Delivered,3,4.8,Premium,Mobile App,53
11708,ORD104261,2024-09-14,CUST12637,Siddharth Mehta,Male,48.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1003,Oneplus Nord Ce4,Electronics,Smartphones,1,26577.61,26.3,19592.67,22498.74,-2906.07,-14.83,Upi,Delivered,4,4.0,Budget,Mobile App,48
11709,ORD110260,2025-06-30,CUST12070,Imran Banerjee,Female,46.0,46-60,Surat,Gujarat,West,21.1702,72.8311,P1038,Fogg Body Spray,Beauty,Fragrances,5,409.0,20.9,1617.03,1099.88,517.15,31.98,Debit Card,Delivered,3,4.9,Corporate,Mobile Web,46
11710,ORD109619,2025-05-25,CUST12479,Amit Joshi,Male,26.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,2,564.82,22.0,880.83,591.62,289.21,32.83,Credit Card,Delivered,2,4.9,Budget,Tablet,26
11711,ORD110195,2025-06-27,CUST10399,Swapnil Mehta,Male,32.0,26-35,Nagpur,Maharashtra,West,21.1458,79.0882,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,1010.51,20.9,799.1,696.6,102.5,12.83,Cash On Delivery,Delivered,4,4.2,Regular,Mobile App,32
11712,ORD106505,2024-12-03,CUST12788,Deepak Chatterjee,Male,27.0,26-35,Ludhiana,Punjab,North,30.901,75.8573,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,1697.11,7.4,1571.01,1153.18,417.83,26.6,Debit Card,Delivered,5,4.4,Premium,Mobile App,27
11713,ORD103811,2024-08-24,CUST11179,Kavya Rao,Male,18.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,3,185.33,0.0,555.99,471.38,84.61,15.22,Credit Card,Delivered,1,4.7,Regular,Mobile App,18
11714,ORD105467,2024-10-26,CUST11791,Imran Naidu,Female,40.0,36-45,Gurugram,Haryana,North,28.4595,77.0266,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,2,4256.92,30.0,5958.32,5172.34,785.98,13.19,Emi,Delivered,2,4.9,Regular,Mobile App,40
11715,ORD113452,2025-11-02,CUST11559,Sanjana Mishra,Male,37.0,36-45,Patna,Bihar,East,25.5941,85.1376,P1038,Fogg Body Spray,Beauty,Fragrances,3,266.56,20.7,634.13,426.46,207.67,32.75,Debit Card,Delivered,8,3.6,Regular,Mobile App,37
11716,ORD110530,2025-07-13,CUST13450,Gaurav Menon,Male,47.0,46-60,Gurugram,Haryana,North,28.4595,77.0266,P1042,Tata Tea Premium 1Kg,Grocery,Beverages,2,873.75,6.4,1636.17,1551.94,-23.61,-1.44,Upi,Cancelled,3,3.9,Corporate,Mobile App,47
11717,ORD105924,2024-11-11,CUST11162,Ananya Mishra,Male,33.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1034,L'Oreal Hair Serum,Beauty,Haircare,1,529.67,13.3,459.29,289.63,-4.53,-0.99,Upi,Cancelled,3,3.8,Budget,Tablet,33
11718,ORD110633,2025-07-18,CUST10568,Tanvi Patil,Male,23.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1032,Cetaphil Moisturiser,Beauty,Skincare,1,1135.28,14.6,969.53,658.24,311.29,32.11,Upi,Delivered,3,4.7,Premium,Mobile App,23
11719,ORD100129,2024-01-10,CUST10214,Ayesha Menon,Male,52.0,46-60,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1055,India After Gandhi,Books,Non-Fiction,3,470.31,21.9,1102.16,1059.8,42.36,3.84,Cash On Delivery,Shipped,5,3.9,Budget,Mobile Web,52
11720,ORD101010,2024-03-12,CUST11743,Kavya Sharma,Female,37.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,8299.64,13.2,7205.72,5912.76,1292.96,17.94,Upi,Delivered,2,4.7,Regular,Tablet,37
11721,ORD110006,2025-06-16,CUST10136,Yash Sharma,Female,36.0,36-45,Jaipur,Rajasthan,North,26.9124,75.7873,P1013,Us Polo Assn Polo T-Shirt,Fashion,Men'S Clothing,2,1164.39,20.3,1855.77,1347.77,-426.21,-22.97,Upi,Returned,5,3.3,Premium,Mobile App,36
11722,ORD105343,2024-10-22,CUST13535,Sanjana Yadav,Male,28.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,3,811.25,9.2,2209.28,1998.71,210.57,9.53,Upi,Delivered,6,4.8,Premium,Mobile App,28
11723,ORD112066,2025-09-20,CUST12611,Yash Sheikh,Male,34.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1015,W Printed Palazzo Set,Fashion,Women'S Clothing,1,2033.85,28.2,1460.79,1112.65,-24.9,-1.7,Cash On Delivery,Cancelled,5,3.8,Regular,Mobile Web,34
11724,ORD110964,2025-08-03,CUST13404,Neha Kaur,Male,26.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1017,Bata Formal Shoes,Fashion,Footwear,1,1521.69,14.6,1299.49,926.84,372.65,28.68,Credit Card,Shipped,3,4.5,Premium,Mobile App,26
11725,ORD100202,2024-01-14,CUST13248,Pranav Menon,Male,29.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1022,Hidesign Leather Handbag,Fashion,Bags,1,4359.96,28.9,3098.26,2779.23,319.03,10.3,Net Banking,Delivered,2,4.8,Budget,Mobile App,29
11726,ORD103696,2024-08-18,CUST13548,Swapnil Bhat,Female,46.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1014,Biba Anarkali Kurta,Fashion,Women'S Clothing,1,1627.18,21.9,1271.42,859.15,412.27,32.43,Wallet,Delivered,3,5.0,Regular,Desktop,46
11727,ORD107441,2025-01-20,CUST12321,Zoya Sharma,Male,27.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1035,Lakme Absolute Lipstick,Beauty,Makeup,2,777.09,11.7,1372.45,800.8,571.65,41.65,Upi,Delivered,3,5.0,Regular,Mobile Web,27
