Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit,Profit_Margin,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Customer_Segment,Device_Type
ORD104632,2024-09-29,CUST10812,Harsh Sharma,Male,47.0,46-60,Nagpur,Maharashtra,West,21.1458,79.0882,P1039,Aashirvaad Atta 10kg,Grocery,Staples,3,560.58,22.5,1303.42,1560.99,-257.57,-19.76,UPI,Delivered,4.0,5.0,Corporate,Desktop
ORD109007,2025-04-25,CUST12179,Swapnil Gupta,Female,23.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1066,Voltas 1.5T Split AC,Appliances,Air Conditioners,1,38122.53,0.0,38122.53,31940.63,6181.9,16.22,EMI,Delivered,4.0,4.4,Regular,Tablet
ORD107996,2025-02-27,CUST12291,Suresh Bhat,Female,31.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,5,1373.75,1.2,6788.25,3608.95,3179.3,46.84,UPI,Shipped,3.0,4.8,Corporate,Mobile Web
ORD111972,2025-09-16,CUST11401,Sameer Mehta,Male,47.0,46-60,Gurugram,Haryana,North,28.4595,77.0266,P1005,Lenovo IdeaPad Slim 3,Electronics,Laptops,1,52804.22,21.7,41368.89,45586.62,-4217.73,-10.2,UPI,Delivered,3.0,4.6,Budget,Mobile App
ORD113206,2025-10-26,CUST10118,Neha Yadav,Female,19.0,18-25,Jaipur,Rajasthan,North,26.9124,75.7873,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,3910.39,30.3,2723.85,2797.67,-73.82,-2.71,Cash on Delivery,Delivered,7.0,4.2,Budget,Mobile App
ORD102207,2024-05-22,CUST11414,Diya Gill,Female,42.0,36-45,Chandigarh,Chandigarh,North,30.7333,76.7794,P1023,Nilkamal Study Table,Home & Furniture,Furniture,2,4166.96,13.0,7253.65,5955.41,1298.24,17.9,UPI,Delivered,3.0,3.7,Corporate,Mobile App
ORD102753,2024-06-27,CUST11865,Ananya Mishra,Male,28.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1062,IFB 6.5kg Front Load,Appliances,Washing Machines,1,42355.71,15.1,35952.27,34215.07,1737.2,4.83,Credit Card,Delivered,2.0,4.5,Premium,Mobile App
ORD111138,2025-08-11,CUST11066,Deepak Bhat,Male,39.0,36-45,Surat,Gujarat,West,21.1702,72.8311,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,13378.55,13.4,11592.24,9401.37,2190.87,18.9,UPI,Delivered,7.0,2.8,Regular,Mobile App
ORD113593,2025-11-07,CUST11235,Vivaan Rao,Male,26.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1058,Data Science Handbook,Books,Academic,2,2071.3,18.3,3383.27,3166.47,216.8,6.41,Net Banking,Delivered,5.0,5.0,Premium,Mobile App
ORD100704,2024-02-20,CUST13097,Manish Deshmukh,Male,39.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,2,798.91,13.8,1377.52,820.57,556.95,40.43,UPI,Delivered,4.0,5.0,Premium,Mobile Web
ORD100830,2024-03-01,CUST10017,Rohan Chatterjee,Male,20.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1011,Levi's Slim Fit Jeans,Fashion,Men's Clothing,1,2134.01,19.4,1719.95,1215.6,-429.19,-24.95,UPI,Returned,2.0,3.1,Budget,Mobile App
ORD106286,2024-11-24,CUST12051,Rohan Bhat,Female,46.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1003,OnePlus Nord CE4,Electronics,Smartphones,2,31466.16,27.0,45921.63,51838.17,-9568.07,-20.84,EMI,Returned,4.0,2.9,Regular,Mobile App
ORD111451,2025-08-26,CUST11891,Aditya Rao,Male,40.0,36-45,,Maharashtra,West,18.5204,73.8567,P1051,Decathlon Camping Tent,Sports,Outdoor Gear,1,6583.98,11.3,5838.22,4734.14,1104.08,18.91,UPI,Delivered,3.0,4.8,Premium,Desktop
ORD101036,2024-03-14,CUST12869,Yash Kaur,Female,37.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1062,IFB 6.5kg Front Load,Appliances,Washing Machines,1,40047.69,17.2,33155.9,31450.74,1705.16,5.14,EMI,Delivered,2.0,4.6,Regular,Tablet
ORD111896,2025-09-13,CUST12534,Pooja Sharma,Male,26.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1024,Godrej Interio Bookshelf,Home & Furniture,Furniture,1,7468.22,29.7,5249.67,5264.96,-73.79,-1.41,Credit Card,Cancelled,4.0,2.6,Budget,Tablet
ORD108412,2025-03-22,CUST12117,Tanvi Gupta,Female,18.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1005,Lenovo IdeaPad Slim 3, Electronics,Laptops,1,41974.51,16.6,35027.34,35029.64,-8039.54,-22.95,Net Banking,Returned,5.0,3.7,Budget,Mobile Web
ORD111936,2025-09-16,CUST12675,Yash Das,Male,45.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,2158.74,17.6,1779.08,1549.51,229.57,12.9,Cash on Delivery,Delivered,5.0,4.3,Premium,Mobile App
ORD111536,2025-08-30,CUST12930,Ananya Pandey,Male,43.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1010,Apple Watch SE,Electronics,Smart Watches,1,34416.01,0.0,34416.01,30495.76,3920.25,11.39,UPI,Delivered,4.0,4.8,Regular,Mobile App
ORD105361,2024-10-23,CUST10448,Vikram Bose,Male,36.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1008,Canon EOS 1500D,Electronics,Cameras,1,46117.01,26.5,33881.73,35274.07,-1392.34,-4.11,UPI,Delivered,5.0,4.3,Regular,Mobile Web
ORD114897,2025-12-27,CUST11847,Suresh Singh,Female,28.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1037,Nykaa Eau de Parfum,Beauty,Fragrances,1,1844.25,15.9,1551.01,912.77,638.24,41.15,Credit Card,Delivered,2.0,,Budget,Mobile App
ORD113713,2025-11-10,CUST11973,Karan Yadav,Male,44.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1050,Adidas Track Pants,Sports,Sportswear,1,2969.91,27.9,2141.32,2078.72,62.6,2.92,UPI,Delivered,6.0,3.5,Premium,Mobile App
ORD113748,2025-11-12,CUST13105,Yash Mishra,Male,42.0,36-45,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1019,Titan Neo Analog Watch,Fashion,Watches,3,4154.73,27.2,9074.41,7401.45,1672.96,18.44,Cash on Delivery,Delivered,4.0,5.0,Regular,Desktop
ORD109262,2025-05-09,CUST13264,Aarav Shah,Male,48.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,621.27,0.4,1856.81,1517.02,339.79,18.3,Net Banking,Delivered,2.0,4.9,Regular,Mobile App
ORD103644,2024-08-16,CUST12051,Rohan Bhat,Female,46.0,46-60,Mumbai,Maharashtra,West,19.076,72.8777,P1019,Titan Neo Analog Watch,Fashion,Watches,2,6774.52,21.8,10600.61,8283.75,2316.86,21.86,EMI,Delivered,,4.7,Regular,Mobile App
ORD106469,2024-12-02,CUST13392,Ishita Pandey,Male,33.0,26-35,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1018,Puma Running Shoes, Fashion ,Footwear,1,3281.45,22.4,2545.15,2158.76,386.39,15.18,UPI,Delivered,1.0,4.8,Regular,Mobile App
ORD100822,2024-02-29,CUST10169,Swapnil Singh,Female,22.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1034,L'Oreal Hair Serum,Beauty,Haircare,2,781.02,27.1,1139.38,828.24,311.14,27.31,UPI,Delivered,3.0,4.8,Budget,Mobile App
ORD104624,2024-09-29,CUST13045,Ishita Naidu,Female,23.0,18-25,Bhubaneswar,Odisha,East,20.2961,85.8245,P1039,Aashirvaad Atta 10kg,Grocery,Staples,3,402.51,20.0,966.05,1100.15,-134.1,-13.88,Credit Card,Delivered,8.0,4.3,Budget,Tablet
ORD105606,2024-10-30,CUST12241,Sneha Verma,Male,18.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1045,MTR Ready to Eat Combo,Grocery,Packaged Food,4,611.63,4.8,2330.19,2082.95,247.24,10.61,UPI,Shipped,5.0,4.4,Premium,Mobile App
ORD105511,2024-10-27,CUST11356,Aditya Sharma,Male,34.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1016,Fabindia Cotton Saree,Fashion,Women's Clothing,1,4762.5,18.1,3902.63,2887.63,1015.0,26.01,Credit Card,Delivered,3.0,5.0,Budget,Desktop
ORD100517,2024-02-06,CUST12303,Nikhil Shah,M,52.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1046,Maggi Noodles Pack of 12,Grocery,Packaged Food,3,194.2,1.1,576.43,493.74,82.69,14.35,UPI,Delivered,3.0,3.8,Regular,Desktop
ORD111182,2025-08-14,CUST10063,Ayesha Chatterjee,Female,33.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1046,Maggi Noodles Pack of 12,grocery,Packaged Food,2,191.6,1.7,376.63,333.27,43.36,11.51,UPI,Delivered,3.0,4.1,Corporate,Mobile Web
ORD106279,2024-11-24,CUST12203,Manish Sheikh,Female,26.0,26-35,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1016,Fabindia Cotton Saree,Fashion,Women's Clothing,1,4263.79,16.1,3578.12,2488.9,1089.22,30.44,EMI,Delivered,6.0,4.4,Regular,Mobile Web
ORD107768,2025-02-11,CUST11023,Pranav Bhat,Female,38.0,36-45,Bengaluru,karnataka,South,12.9716,77.5946,P1051,Decathlon Camping Tent,Sports,Outdoor Gear,1,6863.82,0.0,6863.82,4726.08,2137.74,31.15,EMI,Delivered,3.0,5.0,Regular,Mobile App
ORD102049,2024-05-14,CUST10017,Rohan Chatterjee,Male,20.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,1,912.05,15.4,771.7,466.66,305.04,39.53,UPI,Delivered,3.0,4.4,Budget,Mobile App
ORD105839,2024-11-08,CUST12038,Kabir Sharma,Female,44.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1014,Biba Anarkali Kurta,Fashion,Women's Clothing,1,2456.83,26.5,1806.87,1343.31,463.56,25.66,UPI,Delivered,3.0,4.2,Regular,Tablet
ORD108283,2025-03-15,CUST12305,Imran Mehta,Male,38.0,36-45,Bhubaneswar,Odisha,East,20.2961,85.8245,P1040,India Gate Basmati Rice 5kg,Grocery,Staples,2,647.64,7.9,1193.26,1140.55,52.71,4.42,Wallet,Delivered,7.0,3.6,Premium,Mobile App
ORD112031,2025-09-19,CUST11634,Vikram Pandey,Male,22.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1011,Levi's Slim Fit Jeans,Fashion,Men's Clothing,1,1529.15,18.0,1253.75,891.77,361.98,28.87,UPI,Delivered,3.0,4.7,Budget,Mobile App
ORD113649,2025-11-09,CUST10238,Sanjana Pillai,Male,35.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1061,Samsung 192L Single Door,Appliances,Refrigerators,1,16507.62,29.5,11638.13,13171.7,-1533.57,-13.18,Debit Card,Delivered,4.0,4.9,Budget,Mobile App
ORD100601,2024-02-13,CUST12703,Vivaan Joshi,Male,18.0,18-25,Patna,Bihar,East,25.5941,85.1376,P1008,Canon EOS 1500D,Electronics,Cameras,1,28049.15,12.0,24687.96,22294.41,2393.55,9.7,Wallet,Delivered,7.0,4.1,Budget,Mobile App
ORD113397,2025-10-31,CUST10524,Siddharth Bose,Male,37.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,2,1082.83,4.8,2061.06,1947.26,113.8,5.52,Cash on Delivery,Delivered,4.0,4.2,Regular,Mobile App
ORD103256,2024-07-24,CUST12458,Anil Iyer,Female,31.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,458.96,2.5,1342.04,1166.61,175.43,13.07,Credit Card,Delivered,3.0,4.8,Regular,Mobile App
ORD102840,2024-07-02,CUST10790,Karan Bose,Female,23.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1020,Fastrack Casual Watch,Fashion,Watches,1,3336.48,14.6,2847.86,1867.93,979.93,34.41,UPI,Delivered,4.0,,Premium,Mobile App
ORD100043,2024-01-04,CUST10161,Kabir Iyer,Female,37.0,36-45,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1004,HP Pavilion 15,Electronics,Laptops,1,54912.84,11.5,48622.41,49161.27,-538.86,-1.11,Debit Card,Delivered,5.0,4.2,Budget,Mobile Web
ORD113623,2025-11-08,CUST10308,Rajesh Mishra,Female,35.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1022,Hidesign Leather Handbag,Fashion,Bags,2,5195.99,29.8,7293.75,6335.77,957.98,13.13,UPI,Delivered,5.0,4.1,Regular,Mobile App
ORD113615,2025-11-08,CUST12912,Imran Nair,Male,37.0,36-45,Jaipur,Rajasthan,North,26.9124,75.7873,P1006,boAt Rockerz 450,Electronics,Headphones,1,980.11,14.4,839.43,664.19,175.24,20.88,UPI,Delivered,6.0,3.8,Budget,Mobile Web
ORD111508,2025-08-29,CUST12691,Amit Gill,Female,32.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1015,W Printed Palazzo Set,Fashion,Women's Clothing,1,2140.92,25.1,1602.51,1103.89,498.62,31.11,UPI,Delivered,2.0,,Budget,Mobile App
ORD108900,2025-04-18,CUST11176,Shruti Naidu,Male,23.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1013,US Polo Assn Polo T-Shirt,Fashion,Men's Clothing,1,1783.23,19.6,1433.45,1026.73,-296.12,-20.66,Net Banking,Returned,2.0,3.3,Regular,Desktop
ORD103037,2024-07-13,CUST12964,Vikram Das,F,43.0,36-45,Ahmedabad,Gujarat,West,23.0225,72.5714,P1061,Samsung 192L Single Door,Appliances,Refrigerators,1,24998.75,15.4,21157.97,20635.38,522.59,2.47,EMI,Delivered,3.0,4.6,Premium,Mobile App
ORD104951,2024-10-10,CUST11058,Vikram Rao,M,26.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1046,Maggi Noodles Pack of 12,Grocery,Packaged Food,2,270.0,17.2,447.35,470.16,-22.81,-5.1,Credit Card,Shipped,5.0,4.5,Premium,Mobile App
ORD108680,2025-04-06,CUST12202,Ishita Gill,Female,31.0,26-35,Ahmedabad,Gujarat,West,23.0225,72.5714,P1015,W Printed Palazzo Set,Fashion,Women's Clothing,1,1982.02,24.9,1488.97,1079.79,409.18,27.48,Credit Card,Delivered,3.0,4.8,Budget,Mobile App
ORD104967,2024-10-10,CUST13572,Tejas Nair,Female,27.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1044,Haldiram Namkeen Combo,Grocery,Snacks,1,348.28,5.4,329.42,291.73,37.69,11.44,Wallet,Delivered,2.0,4.7,Premium,Desktop
ORD112308,2025-09-30,CUST10964,Diya Iyer,Female,33.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1016,Fabindia Cotton Saree,Fashion,Women's Clothing,2,3760.21,14.8,6407.12,4533.86,1873.26,29.24,Debit Card,Delivered,6.0,4.4,Corporate,Mobile App
ORD106326,2024-11-26,CUST12461,Swapnil Sheikh,Female,35.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1017,Bata Formal Shoes,Fashion,Footwear,1,2054.22,18.9,1666.43,1271.74,394.69,23.68,Credit Card,Delivered,4.0,4.5,Regular,Mobile Web
ORD108785,2025-04-12,CUST11383,Nikhil Chatterjee,Male,42.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1019,Titan Neo Analog Watch,Fashion,Watches,1,7225.88,23.5,5531.3,4164.77,1366.53,24.71,Cash on Delivery,Delivered,3.0,4.1,Premium,Mobile App
ORD101609,2024-04-18,CUST11716,Manish Pillai,Male,28.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1039,Aashirvaad Atta 10kg,Grocery,Staples,4,632.81,15.8,2130.84,2304.26,-173.42,-8.14,UPI,Delivered,5.0,3.9,Regular,Mobile App
ORD114119,2025-11-23,CUST10043,Sanjana Yadav,Female,39.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1052,SG Cricket Kit,Sports,Outdoor Gear,1,4280.08,15.4,3621.76,3074.22,547.54,15.12,Credit Card,Delivered,4.0,4.7,Premium,Mobile Web
ORD101099,2024-03-18,CUST11241,Anjali Khan,Female,35.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1055,India After Gandhi,Books,Non-Fiction,3,865.2,12.4,2274.95,1954.83,320.12,14.07,UPI,Delivered,,,Regular,Desktop
ORD113155,2025-10-24,CUST12629,Aditya Verma,Male,52.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,2969.57,10.3,2664.65,2059.88,-267.22,-10.03,Wallet,Returned,5.0,3.7,Corporate,Desktop
ORD110267,2025-06-30,CUST12874,Meera Gupta,Female,33.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1021,Wildcraft Laptop Backpack,Fashion,Bags,3,3123.75,17.2,7759.19,5577.7,2181.49,28.11,Net Banking,Delivered,2.0,5.0,Premium,Mobile App
ORD108550,2025-03-29,CUST12593,Sameer Mishra,Male,55.0,46-60,Kolkata,West Bengal,East,22.5726,88.3639,P1044,Haldiram Namkeen Combo,Grocery,Snacks,4,452.89,0.0,1811.56,1527.72,283.84,15.67,Credit Card,Delivered,1.0,5.0,Regular,Mobile App
ORD104849,2024-10-07,CUST11638,Siddharth Kaur,Male,30.0,26-35,Bengaluru,Karnataka,South,12.9716,77.5946,P1040,India Gate Basmati Rice 5kg,Grocery,Staples,4,898.87,17.7,2959.17,3152.23,-193.06,-6.52,Debit Card,Delivered,4.0,4.1,Budget,Mobile App
ORD111749,2025-09-07,CUST10311,Meera Shah,Male,56.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1013,US Polo Assn Polo T-Shirt,Fashion,Men's Clothing,2,1236.14,32.0,1680.72,1413.55,-358.39,-21.32,UPI,Returned,3.0,2.9,Regular,Tablet
ORD113034,2025-10-21,CUST11730,Zoya Joshi,Male,56.0,46-60,Nagpur,Maharashtra,West,21.1458,79.0882,P1008,Canon EOS 1500D,Electronics,Cameras,1,32912.93,25.2,24619.02,26235.48,-1616.46,-6.57,Cash on Delivery,Shipped,6.0,4.2,Regular,Mobile App
ORD107333,2025-01-13,CUST10406,Vivaan Sheikh,Male,32.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1040,India Gate Basmati Rice 5kg,Grocery,Staples,2,800.5,7.8,1476.73,1428.42,-9.11,-0.62,UPI,Cancelled,3.0,3.8,Premium,Mobile Web
ORD103131,2024-07-18,CUST10336,Gaurav Bose,Male,19.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1004,HP Pavilion 15,Electronics,Laptops,1,75091.83,15.2,63706.59,65038.63,-1332.04,-2.09,Credit Card,Delivered,3.0,4.1,Corporate,Desktop
ORD100254,2024-01-19,CUST10872,Priya Sharma,Male,52.0,46-60,Bengaluru,Karnataka,South,12.9716,77.5946,P1003,OnePlus Nord CE4,Electronics,Smartphones,1,26674.28,8.9,24292.37,22562.15,1730.22,7.12,Wallet,Delivered,3.0,4.7,Regular,Mobile App
ORD104112,2024-09-08,CUST11481,Harsh Kulkarni,Male,18.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1015,W Printed Palazzo Set,Fashion,Women's Clothing,1,1810.09,26.3,1334.32,1004.18,330.14,24.74,Net Banking,Delivered,5.0,4.0,Budget,Mobile App
ORD101962,2024-05-09,CUST11676,Amit Gill,Female,47.0,46-60,Surat,Gujarat,West,21.1702,72.8311,P1008,Canon EOS 1500D,Electronics,Cameras,1,36329.18,16.7,30275.9,28386.37,1889.53,6.24,Debit Card,Delivered,3.0,4.9,Regular,Mobile App
ORD104133,2024-09-08,CUST12865,Kavya Kulkarni,Female,50.0,46-60,Chennai,Tamil Nadu,South,13.0827,80.2707,P1018,Puma Running Shoes,Fashion,Footwear,1,3965.6,29.9,2779.97,2499.28,-537.01,-19.32,UPI,Returned,6.0,2.5,Premium,Mobile Web
ORD100436,2024-02-01,CUST10702,Yash Singh,Female,30.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1053,The White Tiger,Books,Fiction,1,349.46,9.7,315.73,260.8,54.93,17.4,Debit Card,Shipped,3.0,4.2,Regular,Mobile App
ORD108782,2025-04-11,CUST13400,Sneha Mishra,Female,22.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1002,Samsung Galaxy M35,Electronics,Smartphones,2,23767.92,6.9,44235.15,38664.07,5571.08,12.59,Credit Card,Delivered,3.0,4.2,Premium,Mobile App
ORD103123,2024-07-18,CUST11735,Pooja Khan,Male,47.0,46-60,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1044,Haldiram Namkeen Combo,Grocery,Snacks,1,243.06,15.7,204.94,205.49,-0.55,-0.27,Cash on Delivery,Delivered,4.0,5.0,Premium,Mobile App
ORD113084,2025-10-22,CUST11157,Neha Patil,Male,54.0,46-60,Chennai,Tamil Nadu,South,13.0827,80.2707,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,1,655.22,21.5,514.06,357.92,156.14,30.37,Cash on Delivery,Delivered,4.0,4.3,Regular,Mobile App
ORD106698,2024-12-12,CUST12133,Riya Bhat,Female,36.0,36-45,Gurugram,Haryana,North,28.4595,77.0266,P1022,Hidesign Leather Handbag,Fashion,Bags,1,6005.1,15.5,5076.04,3659.84,1416.2,27.9,UPI,Delivered,1.0,4.9,Regular,Mobile App
ORD110993,2025-08-04,CUST12326,Ishita Bhat,Male,31.0,26-35,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1019,Titan Neo Analog Watch,Fashion,Watches,1,5475.87,14.9,4658.17,3317.77,1340.4,28.78,Credit Card,Delivered,2.0,5.0,Regular,Desktop
ORD102383,2024-06-01,CUST13381,Vivaan Verma,Female,18.0,18-25,Chandigarh,Chandigarh,North,30.7333,76.7794,P1044,Haldiram Namkeen Combo,Grocery,Snacks,1,262.3,0.0,262.3,213.65,48.65,18.55,UPI,Delivered,5.0,4.2,Regular,Mobile App
ORD108205,2025-03-10,CUST11456,Karan Deshmukh,Male,20.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1045,MTR Ready to Eat Combo,Grocery,Packaged Food,3,356.61,0.0,1069.83,906.31,163.52,15.28,Cash on Delivery,Delivered,2.0,4.5,Budget,Mobile App
ORD103804,2024-08-24,CUST12920,Pranav Yadav,Male,19.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1042,Tata Tea Premium 1kg,Grocery,Beverages,2,519.33,7.7,959.16,871.0,88.16,9.19,Cash on Delivery,Delivered,4.0,4.3,Regular,Mobile Web
ORD106356,2024-11-27,CUST12070,Imran Banerjee,Female,46.0,46-60,Surat,Gujarat,West,21.1702,72.8311,P1029,Pepperfry Table Lamp,Home & Furniture,Home Decor,1,3065.62,16.8,2550.69,2015.12,535.57,21.0,UPI,Delivered,5.0,5.0,Corporate,Desktop
ORD111068,2025-08-08,CUST13471,Farhan Mehta,Female,32.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1009,Noise ColorFit Pro 5, Electronics,Smart Watches,2,2347.86,21.4,3688.59,3103.91,584.68,15.85,UPI,Delivered,3.0,5.0,Budget,Desktop
ORD113884,2025-11-16,CUST12405,Ishita Menon,Male,34.0,26-35,Jaipur,Rajasthan,North,26.9124,75.7873,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,2058.72,20.2,1642.57,1481.24,161.33,9.82,UPI,Delivered,7.0,,Regular,Desktop
ORD109723,2025-05-31,CUST12290,Pranav Verma,Male,23.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1014,Biba Anarkali Kurta,Fashion,Women's Clothing,2,3651.59,13.6,6313.33,3786.4,-1381.79,-21.89,Wallet,Returned,2.0,,Corporate,Mobile App
ORD103263,2024-07-25,CUST10533,Vikram Joshi,Male,36.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1012,Allen Solly Formal Shirt,Fashion,Men's Clothing,1,1721.74,20.5,1368.17,942.76,425.41,31.09,Net Banking,Delivered,4.0,4.2,Corporate,Desktop
ORD110973,2025-08-03,CUST12702,Rajesh Banerjee,Male,28.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1059,Amar Chitra Katha Box Set,Books,Children's Books,2,1537.93,3.2,2978.81,2078.68,900.13,30.22,UPI,Delivered,3.0,4.7,Regular,Mobile Web
ORD103580,2024-08-12,CUST12872,Ritu Mehta,Female,41.0,36-45,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1012,Allen Solly Formal Shirt,Fashion,Men's Clothing,2,1174.68,16.4,1963.36,1321.25,642.11,32.7,Cash on Delivery,Delivered,7.0,3.9,Budget,Mobile App
ORD101221,2024-03-25,CUST11882,Aditi Mishra,Male,52.0,46-60,Bengaluru,karnataka,South,12.9716,77.5946,P1055,India After Gandhi,Books,Non-Fiction,1,860.55,17.3,711.48,644.56,66.92,9.41,Credit Card,Delivered,3.0,3.7,Budget,Mobile App
ORD107781,2025-02-12,CUST13198,Riya Deshmukh,Male,56.0,46-60,Ahmedabad,Gujarat,West,23.0225,72.5714,P1018,Puma Running Shoes,Fashion,Footwear,1,5079.97,19.7,4081.72,3372.96,708.76,17.36,UPI,Delivered,1.0,5.0,Regular,Desktop
ORD110800,2025-07-27,CUST13329,Imran Banerjee,Male,18.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1046,Maggi Noodles Pack of 12,Grocery,Packaged Food,1,200.46,12.1,176.19,168.43,7.76,4.4,cash on delivery,Delivered,1.0,4.7,Budget,Mobile App
ORD101496,2024-04-12,CUST13018,Manish Deshmukh,Female,48.0,46-60,Kochi,Kerala,South,9.9312,76.2673,P1027,Milton Steel Casserole,Home & Furniture,Kitchenware,2,1013.62,10.9,1806.43,1405.16,401.27,22.21,Cash on Delivery,Delivered,4.0,3.7,Budget,Mobile Web
ORD104616,2024-09-29,CUST10788,Rahul Singh,Male,39.0,36-45,Bengaluru,karnataka,South,12.9716,77.5946,P1066,Voltas 1.5T Split AC,Appliances,Air Conditioners,1,35145.24,23.2,26977.55,29428.09,-2450.54,-9.08,Cash on Delivery,Delivered,4.0,4.0,Regular,Mobile App
ORD110549,2025-07-14,CUST12800,Vikram Pillai,Female,25.0,18-25,Jaipur,Rajasthan,North,26.9124,75.7873,P1043,Bru Instant Coffee 200g,Grocery,Beverages,2,584.33,0.0,1168.66,964.29,204.37,17.49,Wallet,Delivered,7.0,3.6,Premium,Mobile Web
ORD104108,2024-09-07,CUST10496,Ananya Chatterjee,Male,39.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1042,Tata Tea Premium 1kg,Grocery,Beverages,4,612.15,6.2,2296.06,2137.56,158.5,6.9,UPI,Delivered,3.0,5.0,Budget,Mobile App
